id,set,index,source_sheet,view,clothed,facing_original,mirrored,H_px,scale,phi,theta,NF,spread,arm_spread,hand_f,hand_b,lift_f,lift_b,together
cW2_31,cW2,31,4d896041-image.png,side,True,west,True,588,1.0204,0.5,0.0,F,0.3517983002207506,0.12295000000000003,0.06,0.06295000000000003,0.0,0.011666666666666667,False
cW2_32,cW2,32,4d896041-image.png,side,True,west,True,595,1.0084,0.6567899561525982,0.31357991230519633,F,0.13584896527142176,0.04833333333333334,0.0050000000000000044,0.043333333333333335,0.0,0.043333333333333335,False
cW2_33,cW2,33,4d896041-image.png,side,True,west,True,596,1.0067,0.75,0.5,F,0.16333333333333333,0.07166666666666668,0.033333333333333326,0.03833333333333336,0.0,0.0,True
cW2_34,cW2,34,4d896041-image.png,side,True,west,True,594,1.0101,0.8756086685269241,0.7512173370538482,F,0.1830683362453893,0.08445000000000003,0.051666666666666666,0.03278333333333336,0.008333333333333333,0.0,False
cW2_35,cW2,35,4d896041-image.png,side,True,west,True,590,1.0169,0.0,0.0,N,0.31427006044118794,0.09568333333333334,0.05666666666666667,0.03901666666666667,0.006666666666666667,0.0,False
nE1_00,nE1,0,8d1a674b-image.png,side,False,east,False,685,0.8759,0.4337922102863304,0.8675844205726608,N,0.23316783403862057,0.14166666666666664,0.049999999999999996,0.09166666666666665,0.025,0.0,False
nE1_01,nE1,1,8d1a674b-image.png,side,False,east,False,682,0.8798,0.5,0.0,F,0.28193307511944465,0.15666666666666668,0.07,0.08666666666666667,0.018333333333333333,0.0,False
nE1_02,nE1,2,8d1a674b-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3111357000915199,0.16193656093489148,0.07679465776293823,0.08514190317195325,0.0,0.0,False
nE1_03,nE1,3,8d1a674b-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.29827626438136795,0.15999999999999998,0.07166666666666666,0.08833333333333332,0.0,0.011666666666666667,False
nE1_04,nE1,4,8d1a674b-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.2740952417975432,0.14488333333333306,0.051549999999999735,0.09333333333333332,0.0,0.025,False
nE1_05,nE1,5,8d1a674b-image.png,side,False,east,False,677,0.8863,0.6225796379935817,0.24515927598716353,F,0.1616517358116956,0.11333333333333334,0.019999999999999997,0.09333333333333335,0.0,0.03333333333333333,False
nE1_06,nE1,6,8d1a674b-image.png,side,False,east,False,677,0.8863,0.75,0.5,F,0.125,0.11333333333333334,0.04666666666666666,0.06666666666666668,0.0,0.0,True
nE1_07,nE1,7,8d1a674b-image.png,side,False,east,False,676,0.8876,0.75,0.5,F,0.17833333333333334,0.11499999999999998,0.05499999999999999,0.059999999999999984,0.0,0.0,True
nE1_08,nE1,8,8d1a674b-image.png,side,False,east,False,677,0.8863,0.92017928155086,0.8403585631017201,F,0.21589780337068978,0.10500000000000001,0.07166666666666667,0.03333333333333334,0.0,0.0033333333333333335,False
nE1_09,nE1,9,8d1a674b-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.27025954617542997,0.11515000000000003,0.07499999999999998,0.04015000000000005,0.0,0.008333333333333333,False
nE1_10,nE1,10,8d1a674b-image.png,side,False,east,False,678,0.885,0.0,0.0,N,0.3022686414695628,0.12166666666666666,0.07666666666666666,0.045,0.0,0.016666666666666666,False
nE1_11,nE1,11,8d1a674b-image.png,side,False,east,False,681,0.8811,0.0,0.0,N,0.31514939309056955,0.11999999999999997,0.07499999999999998,0.044999999999999984,0.0,0.025,False
nE1_12,nE1,12,8d1a674b-image.png,side,False,east,False,683,0.8785,0.0,0.0,N,0.28811159877545917,0.10499999999999998,0.06666666666666665,0.03833333333333333,0.0,0.04666666666666667,False
nE1_13,nE1,13,8d1a674b-image.png,side,False,east,False,684,0.8772,0.11816622157348647,0.23633244314697294,N,0.16725081286605453,0.09833333333333334,0.051666666666666666,0.046666666666666676,0.0,0.058333333333333334,False
nE1_14,nE1,14,8d1a674b-image.png,side,False,east,False,686,0.8746,0.25,0.5,N,0.12687813021702837,0.1101836393989983,0.0350584307178631,0.07512520868113522,0.0,0.0,True
nE1_15,nE1,15,8d1a674b-image.png,side,False,east,False,685,0.8759,0.3782855045771072,0.7565710091542144,N,0.16274929821125472,0.12666666666666668,0.034999999999999996,0.09166666666666667,0.02666666666666667,0.0,False
nE1_16,nE1,16,8d1a674b-image.png,side,False,east,False,685,0.8759,0.4277923872203171,0.8555847744406342,N,0.2255561635182116,0.14333333333333334,0.04833333333333333,0.095,0.025,0.0,False
nE1_17,nE1,17,8d1a674b-image.png,side,False,east,False,678,0.885,0.5,0.0,F,0.30687981127260255,0.16666666666666663,0.07333333333333332,0.09333333333333332,0.011666666666666667,0.0,False
nE1_18,nE1,18,8d1a674b-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3148004482372209,0.16476666666666667,0.07666666666666667,0.08810000000000001,0.0033333333333333335,0.0,False
nE1_19,nE1,19,8d1a674b-image.png,side,False,east,False,676,0.8876,0.5,0.0,F,0.3079099136730716,0.16333333333333333,0.07166666666666666,0.09166666666666667,0.0,0.01,False
nE1_20,nE1,20,8d1a674b-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.28474924917240885,0.14831666666666704,0.05498333333333373,0.09333333333333332,0.0,0.023333333333333334,False
nE1_21,nE1,21,8d1a674b-image.png,side,False,east,False,677,0.8863,0.6084890392270439,0.2169780784540879,F,0.17952776216549174,0.11185308848080133,0.02170283806343907,0.09015025041736227,0.0,0.0333889816360601,False
nE1_22,nE1,22,8d1a674b-image.png,side,False,east,False,678,0.885,0.75,0.5,F,0.13666666666666666,0.10589999999999994,0.0425666666666666,0.06333333333333334,0.0,0.0,True
nE1_23,nE1,23,8d1a674b-image.png,side,False,east,False,676,0.8876,0.75,0.5,F,0.15166666666666667,0.105,0.05333333333333333,0.051666666666666666,0.0,0.0,True
nE1_24,nE1,24,8d1a674b-image.png,side,False,east,False,677,0.8863,0.9071089431621228,0.8142178863242455,F,0.1993161294928585,0.09983361064891846,0.06821963394342763,0.031613976705490834,0.0,0.0033277870216306157,False
nE1_25,nE1,25,8d1a674b-image.png,side,False,east,False,676,0.8876,0.0,0.0,N,0.25662097002079065,0.11018363939899832,0.07512520868113522,0.035058430717863104,0.0,0.005008347245409015,False
nE1_26,nE1,26,8d1a674b-image.png,side,False,east,False,680,0.8824,0.0,0.0,N,0.3146370422807131,0.13163333333333332,0.07500000000000001,0.05663333333333333,0.0,0.02,False
nE1_27,nE1,27,8d1a674b-image.png,side,False,east,False,682,0.8798,0.0,0.0,N,0.3232009853221975,0.33666666666666667,0.07166666666666666,0.265,0.0,0.03,False
nE1_28,nE1,28,8d1a674b-image.png,side,False,east,False,683,0.8785,0.0,0.0,N,0.31169994553376906,0.11,0.06999999999999999,0.04000000000000001,0.0,0.03833333333333333,False
nE1_29,nE1,29,8d1a674b-image.png,side,False,east,False,685,0.8759,0.06870881634426318,0.13741763268852636,N,0.22999490869309094,0.11499999999999999,0.05500000000000001,0.059999999999999984,0.0,0.06,False
nE1_30,nE1,30,8d1a674b-image.png,side,False,east,False,686,0.8746,0.1240996426759709,0.2481992853519418,N,0.1597233831412038,0.10833333333333334,0.04833333333333334,0.06,0.0,0.06333333333333334,False
nE1_31,nE1,31,8d1a674b-image.png,side,False,east,False,687,0.8734,0.25,0.5,N,0.12333333333333334,0.11499999999999999,0.03666666666666666,0.07833333333333332,0.0,0.0,True
nE1_32,nE1,32,8d1a674b-image.png,side,False,east,False,686,0.8746,0.3308504495830912,0.6617008991661824,N,0.10257085532063036,0.12146422628951747,0.03826955074875208,0.0831946755407654,0.029950083194675542,0.0,False
nE1_33,nE1,33,8d1a674b-image.png,side,False,east,False,684,0.8772,0.42828888688134925,0.8565777737626985,N,0.22618604739840115,0.14166666666666666,0.049999999999999996,0.09166666666666667,0.023333333333333334,0.0,False
nE1_34,nE1,34,8d1a674b-image.png,side,False,east,False,681,0.8811,0.5,0.0,F,0.28198815701440905,0.15333333333333332,0.065,0.08833333333333332,0.018333333333333333,0.0,False
nE1_35,nE1,35,8d1a674b-image.png,side,False,east,False,672,0.8929,0.5,0.0,F,0.326974520489691,0.15999999999999998,0.07333333333333332,0.08666666666666667,0.0,0.0,False
nE2_00,nE2,0,9aa81035-image.png,side,False,east,False,685,0.8759,0.43507265748130297,0.8701453149626059,N,0.2332181626940663,0.145,0.049999999999999996,0.095,0.025,0.0,False
nE2_01,nE2,1,9aa81035-image.png,side,False,east,False,682,0.8798,0.5,0.0,F,0.28187360169721226,0.15666666666666668,0.07,0.08666666666666667,0.018333333333333333,0.0,False
nE2_02,nE2,2,9aa81035-image.png,side,False,east,False,678,0.885,0.5,0.0,F,0.30529064334378225,0.15911666666666668,0.075,0.0841166666666667,0.011666666666666667,0.0,False
nE2_03,nE2,3,9aa81035-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3111970046208641,0.16193656093489148,0.07679465776293823,0.08514190317195325,0.0,0.0,False
nE2_04,nE2,4,9aa81035-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.29831944444444447,0.1633333333333333,0.07166666666666666,0.09166666666666665,0.0,0.011666666666666667,False
nE2_05,nE2,5,9aa81035-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.27390262515262515,0.1416666666666667,0.05000000000000001,0.09166666666666667,0.0,0.025,False
nE2_06,nE2,6,9aa81035-image.png,side,False,east,False,677,0.8863,0.569377048137768,0.1387540962755361,F,0.22761089372666604,0.12386666666666665,0.02833333333333333,0.09553333333333333,0.0,0.03166666666666667,False
nE2_07,nE2,7,9aa81035-image.png,side,False,east,False,676,0.8876,0.6223839890823247,0.2447679781646495,F,0.1608145255037086,0.11148086522462564,0.019966722129783697,0.09151414309484193,0.0,0.033277870216306155,False
nE2_08,nE2,8,9aa81035-image.png,side,False,east,False,677,0.8863,0.75,0.5,F,0.18166666666666667,0.11333333333333331,0.03166666666666666,0.08166666666666665,0.0,0.0,True
nE2_09,nE2,9,9aa81035-image.png,side,False,east,False,677,0.8863,0.75,0.5,F,0.125,0.10999999999999999,0.04666666666666666,0.06333333333333332,0.0,0.0,True
nE2_10,nE2,10,9aa81035-image.png,side,False,east,False,676,0.8876,0.75,0.5,F,0.17833333333333334,0.10166666666666664,0.05499999999999999,0.04666666666666665,0.0,0.0,True
nE2_11,nE2,11,9aa81035-image.png,side,False,east,False,676,0.8876,0.8698097959225847,0.7396195918451693,F,0.15097757204161324,0.09333333333333334,0.065,0.028333333333333335,0.0,0.0,False
nE2_12,nE2,12,9aa81035-image.png,side,False,east,False,677,0.8863,0.9212698594763347,0.8425397189526693,F,0.21582465230433598,0.10833333333333334,0.07166666666666667,0.03666666666666667,0.0,0.0033333333333333335,False
nE2_13,nE2,13,9aa81035-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.2702283205704339,0.11681666666666671,0.07499999999999998,0.041816666666666724,0.0,0.008333333333333333,False
nE2_14,nE2,14,9aa81035-image.png,side,False,east,False,678,0.885,0.0,0.0,N,0.30230876501794357,0.12333333333333331,0.07666666666666666,0.04666666666666665,0.0,0.016666666666666666,False
nE2_15,nE2,15,9aa81035-image.png,side,False,east,False,681,0.8811,0.0,0.0,N,0.3151929530201342,0.12499999999999997,0.07499999999999998,0.04999999999999999,0.0,0.025,False
nE2_16,nE2,16,9aa81035-image.png,side,False,east,False,683,0.8785,0.0,0.0,N,0.28819415047443375,0.10499999999999998,0.06666666666666665,0.03833333333333333,0.0,0.04666666666666667,False
nE2_17,nE2,17,9aa81035-image.png,side,False,east,False,683,0.8785,0.0,0.0,N,0.23964276627329958,0.09484193011647254,0.05657237936772047,0.038269550748752074,0.0,0.05823627287853577,False
nE2_18,nE2,18,9aa81035-image.png,side,False,east,False,684,0.8772,0.11727640743987236,0.23455281487974472,N,0.16725081286605453,0.09833333333333334,0.051666666666666666,0.046666666666666676,0.0,0.058333333333333334,False
nE2_19,nE2,19,9aa81035-image.png,side,False,east,False,686,0.8746,0.25,0.5,N,0.12687813021702837,0.1118530884808013,0.0350584307178631,0.07679465776293821,0.0,0.0,True
nE2_20,nE2,20,9aa81035-image.png,side,False,east,False,685,0.8759,0.3255299944207264,0.6510599888414528,N,0.09517865451775037,0.12499999999999997,0.03833333333333332,0.08666666666666666,0.03166666666666667,0.0,False
nE2_21,nE2,21,9aa81035-image.png,side,False,east,False,685,0.8759,0.3790480620200327,0.7580961240400654,N,0.1626191158279685,0.12333333333333335,0.034999999999999996,0.08833333333333335,0.02666666666666667,0.0,False
nE2_22,nE2,22,9aa81035-image.png,side,False,east,False,685,0.8759,0.428992399697285,0.85798479939457,N,0.2255561635182116,0.14333333333333334,0.04833333333333333,0.095,0.025,0.0,False
nE2_23,nE2,23,9aa81035-image.png,side,False,east,False,682,0.8798,0.5,0.0,F,0.2797543885697675,0.15806988352745424,0.064891846921797,0.09317803660565724,0.019966722129783693,0.0,False
nE2_24,nE2,24,9aa81035-image.png,side,False,east,False,678,0.885,0.5,0.0,F,0.30703736451916264,0.16333333333333333,0.07333333333333332,0.09,0.011666666666666667,0.0,False
nE2_25,nE2,25,9aa81035-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3148004482372209,0.1619,0.07666666666666667,0.0852333333333333,0.0033333333333333335,0.0,False
nE2_26,nE2,26,9aa81035-image.png,side,False,east,False,676,0.8876,0.5,0.0,F,0.3079597017094192,0.16333333333333333,0.07166666666666666,0.09166666666666667,0.0,0.01,False
nE2_27,nE2,27,9aa81035-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.28474924917240885,0.1516500000000004,0.05498333333333373,0.09666666666666668,0.0,0.023333333333333334,False
nE2_28,nE2,28,9aa81035-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.24170779947112342,0.129783693843594,0.03327787021630616,0.09650582362728785,0.0,0.03161397670549085,False
nE2_29,nE2,29,9aa81035-image.png,side,False,east,False,677,0.8863,0.6074996817907226,0.2149993635814451,F,0.17957089312042177,0.11018363939899833,0.02170283806343907,0.08848080133555927,0.0,0.0333889816360601,False
nE2_30,nE2,30,9aa81035-image.png,side,False,east,False,677,0.8863,0.6658248196759127,0.33164963935182545,F,0.10607283197199782,0.10833333333333332,0.026666666666666672,0.08166666666666665,0.0,0.03,False
nE2_31,nE2,31,9aa81035-image.png,side,False,east,False,678,0.885,0.75,0.5,F,0.13666666666666666,0.10923333333333327,0.0425666666666666,0.06666666666666667,0.0,0.0,True
nE2_32,nE2,32,9aa81035-image.png,side,False,east,False,676,0.8876,0.75,0.5,F,0.15166666666666667,0.10833333333333332,0.05333333333333333,0.05499999999999999,0.0,0.0,True
nE2_33,nE2,33,9aa81035-image.png,side,False,east,False,677,0.8863,0.9081333977265649,0.8162667954531297,F,0.19927082141825986,0.09816971713810316,0.06821963394342763,0.029950083194675528,0.0,0.0033277870216306157,False
nE2_34,nE2,34,9aa81035-image.png,side,False,east,False,676,0.8876,0.0,0.0,N,0.25662097002079065,0.11018363939899832,0.07512520868113522,0.035058430717863104,0.0,0.005008347245409015,False
nE2_35,nE2,35,9aa81035-image.png,side,False,east,False,678,0.885,0.0,0.0,N,0.2936969451385606,0.11833333333333335,0.07500000000000001,0.043333333333333335,0.0,0.013333333333333334,False
nE2_36,nE2,36,9aa81035-image.png,side,False,east,False,680,0.8824,0.0,0.0,N,0.3146370422807131,0.12166666666666669,0.07500000000000001,0.046666666666666676,0.0,0.02,False
nE2_37,nE2,37,9aa81035-image.png,side,False,east,False,682,0.8798,0.0,0.0,N,0.3232009853221975,0.12333333333333332,0.07166666666666666,0.051666666666666666,0.0,0.03,False
nE2_38,nE2,38,9aa81035-image.png,side,False,east,False,683,0.8785,0.0,0.0,N,0.3117124224942137,0.11666666666666665,0.06999999999999999,0.04666666666666666,0.0,0.03833333333333333,False
nE2_39,nE2,39,9aa81035-image.png,side,False,east,False,684,0.8772,0.0,0.0,N,0.2796910599060507,0.1064891846921797,0.061564059900166376,0.04492512479201333,0.0,0.048252911813643926,False
nE2_40,nE2,40,9aa81035-image.png,side,False,east,False,685,0.8759,0.06753078177515676,0.1350615635503135,N,0.22993745484483422,0.3416666666666666,0.05500000000000001,0.2866666666666666,0.0,0.06,False
nE2_41,nE2,41,9aa81035-image.png,side,False,east,False,686,0.8746,0.1238399273644964,0.2476798547289928,N,0.15897983389780065,0.10851419031719532,0.048414023372287146,0.060100166944908176,0.0,0.06176961602671119,False
nE2_42,nE2,42,9aa81035-image.png,side,False,east,False,686,0.8746,0.25,0.5,N,0.16026711185308848,0.1101836393989983,0.03672787979966611,0.0734557595993322,0.0,0.0,True
nE2_43,nE2,43,9aa81035-image.png,side,False,east,False,687,0.8734,0.25,0.5,N,0.12333333333333334,0.11833333333333335,0.03666666666666666,0.08166666666666668,0.0,0.0,True
nE2_44,nE2,44,9aa81035-image.png,side,False,east,False,686,0.8746,0.33139615094739056,0.6627923018947811,N,0.10257085532063036,0.129783693843594,0.03826955074875208,0.09151414309484193,0.029950083194675542,0.0,False
nE2_45,nE2,45,9aa81035-image.png,side,False,east,False,686,0.8746,0.3847738865716746,0.7695477731433492,N,0.16983447816196104,0.12833333333333333,0.03833333333333332,0.09,0.02666666666666667,0.0,False
nE2_46,nE2,46,9aa81035-image.png,side,False,east,False,684,0.8772,0.42953444606102703,0.8590688921220541,N,0.22623921988519385,0.13999999999999999,0.049999999999999996,0.09,0.023333333333333334,0.0,False
nE2_47,nE2,47,9aa81035-image.png,side,False,east,False,681,0.8811,0.5,0.0,F,0.2820470481514171,0.15333333333333332,0.065,0.08833333333333332,0.018333333333333333,0.0,False
nE2_48,nE2,48,9aa81035-image.png,side,False,east,False,672,0.8929,0.5,0.0,F,0.3275616973227893,0.1619365609348915,0.07345575959933222,0.08848080133555927,0.0,0.0,False
nE3_00,nE3,0,7ca1f857-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.2959145106948566,0.10666666666666667,0.07500000000000001,0.03166666666666666,0.0,0.01,False
nE3_01,nE3,1,7ca1f857-image.png,side,False,east,False,674,0.8902,0.0,0.0,N,0.3155539595340839,0.11018363939899832,0.0717863105175292,0.038397328881469114,0.0,0.01669449081803005,False
nE3_02,nE3,2,7ca1f857-image.png,side,False,east,False,672,0.8929,0.0,0.0,N,0.3237670315122682,0.10981697171381032,0.07321131447587353,0.03660565723793678,0.0,0.02329450915141431,False
nE3_03,nE3,3,7ca1f857-image.png,side,False,east,False,674,0.8902,0.0,0.0,N,0.29422767407995765,0.10728333333333313,0.07561666666666647,0.03166666666666666,0.0,0.035,False
nE3_04,nE3,4,7ca1f857-image.png,side,False,east,False,679,0.8837,0.07184034596983241,0.14368069193966482,N,0.23070273392859383,0.105,0.07166666666666666,0.03333333333333334,0.0,0.041666666666666664,False
nE3_05,nE3,5,7ca1f857-image.png,side,False,east,False,688,0.8721,0.25,0.5,N,0.17195325542570952,0.09181969949916527,0.03171953255425709,0.060100166944908176,0.0,0.0,True
nE3_06,nE3,6,7ca1f857-image.png,side,False,east,False,692,0.8671,0.25,0.5,N,0.1285475792988314,0.08911519198664458,0.024006677796327397,0.06510851419031718,0.0,0.0,True
nE3_07,nE3,7,7ca1f857-image.png,side,False,east,False,692,0.8671,0.34614402896408075,0.6922880579281615,N,0.12449895265943607,0.11352253756260433,0.04340567612687812,0.07011686143572621,0.02337228714524207,0.0,False
nE3_08,nE3,8,7ca1f857-image.png,side,False,east,False,691,0.8683,0.40089118002485336,0.8017823600497067,N,0.19539220564242224,0.14333333333333334,0.06833333333333333,0.07500000000000001,0.02666666666666667,0.0,False
nE3_09,nE3,9,7ca1f857-image.png,side,False,east,False,688,0.8721,0.5,0.0,F,0.25709756097560976,0.14666666666666667,0.08000000000000002,0.06666666666666665,0.018333333333333333,0.0,False
nE3_10,nE3,10,7ca1f857-image.png,side,False,east,False,684,0.8772,0.5,0.0,F,0.2891240422610258,0.13833333333333336,0.08166666666666668,0.05666666666666667,0.01,0.0,False
nE3_11,nE3,11,7ca1f857-image.png,side,False,east,False,678,0.885,0.5,0.0,F,0.3061790536075604,0.13833333333333334,0.085,0.05333333333333333,0.0,0.0,False
nE3_12,nE3,12,7ca1f857-image.png,side,False,east,False,675,0.8889,0.5,0.0,F,0.32384638630965984,0.1335559265442404,0.07846410684474123,0.05509181969949917,0.0,0.00667779632721202,False
nE3_13,nE3,13,7ca1f857-image.png,side,False,east,False,673,0.8915,0.5,0.0,F,0.31263407672809523,0.13666666666666666,0.08,0.05666666666666666,0.0,0.013333333333333334,False
nE3_14,nE3,14,7ca1f857-image.png,side,False,east,False,676,0.8876,0.5,0.0,F,0.2697712119445619,0.15000000000000002,0.07833333333333332,0.07166666666666668,0.0,0.02666666666666667,False
nE3_15,nE3,15,7ca1f857-image.png,side,False,east,False,683,0.8785,0.671692515346689,0.34338503069337795,F,0.10140203120023573,0.11980033277870217,0.024958402662229623,0.09484193011647254,0.0,0.03161397670549085,False
nE3_16,nE3,16,7ca1f857-image.png,side,False,east,False,686,0.8746,0.75,0.5,F,0.129783693843594,0.10149750415973377,0.0016638935108153133,0.09983361064891846,0.0,0.0,True
nE3_17,nE3,17,7ca1f857-image.png,side,False,east,False,687,0.8734,0.75,0.5,F,0.18333333333333332,0.10666666666666667,0.021666666666666667,0.085,0.0,0.0,True
nE3_18,nE3,18,7ca1f857-image.png,side,False,east,False,686,0.8746,0.8703596923294812,0.7407193846589624,F,0.15585633136958107,0.12166666666666667,0.051666666666666666,0.07,0.015,0.0,False
nE3_19,nE3,19,7ca1f857-image.png,side,False,east,False,685,0.8759,0.9299608088641473,0.8599216177282948,F,0.23303508771929823,0.12,0.06999999999999999,0.05,0.008333333333333333,0.0,False
nE3_20,nE3,20,7ca1f857-image.png,side,False,east,False,680,0.8824,0.0,0.0,N,0.28283147245776263,0.11541666666666664,0.07999999999999999,0.03541666666666665,0.0033333333333333335,0.0,False
nE3_21,nE3,21,7ca1f857-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.3000576340972198,0.11666666666666667,0.08,0.03666666666666667,0.0,0.005,False
nE3_22,nE3,22,7ca1f857-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.31288944159997617,0.11519198664440734,0.07846410684474123,0.036727879799666116,0.0,0.01001669449081803,False
nE3_23,nE3,23,7ca1f857-image.png,side,False,east,False,674,0.8902,0.0,0.0,N,0.3260851625509271,0.11615000000000002,0.07500000000000001,0.041150000000000006,0.0,0.018333333333333333,False
nE3_24,nE3,24,7ca1f857-image.png,side,False,east,False,673,0.8915,0.0,0.0,N,0.323807306763285,0.11999999999999998,0.07666666666666666,0.04333333333333332,0.0,0.023333333333333334,False
nE3_25,nE3,25,7ca1f857-image.png,side,False,east,False,675,0.8889,0.0,0.0,N,0.2799537786269519,0.11021666666666666,0.075,0.03521666666666666,0.0,0.03333333333333333,False
nE3_26,nE3,26,7ca1f857-image.png,side,False,east,False,679,0.8837,0.09440368864261686,0.18880737728523372,N,0.20148498050672398,0.10918469217970032,0.06425956738768701,0.04492512479201331,0.0,0.03993344425956739,False
nE3_27,nE3,27,7ca1f857-image.png,side,False,east,False,688,0.8721,0.25,0.5,N,0.15333333333333332,0.08833333333333332,0.019999999999999997,0.06833333333333333,0.0,0.0,True
nE3_28,nE3,28,7ca1f857-image.png,side,False,east,False,690,0.8696,0.25,0.5,N,0.18030050083472454,0.1001669449081803,0.026711185308848084,0.07345575959933222,0.0,0.0,True
nE3_29,nE3,29,7ca1f857-image.png,side,False,east,False,691,0.8683,0.3688702943828328,0.7377405887656656,N,0.15392767821817094,0.12999999999999998,0.049999999999999996,0.07999999999999999,0.025,0.0,False
nE3_30,nE3,30,7ca1f857-image.png,side,False,east,False,690,0.8696,0.42342311953461853,0.8468462390692371,N,0.22456929443906035,0.14666666666666667,0.06999999999999999,0.07666666666666666,0.023333333333333334,0.0,False
nE3_31,nE3,31,7ca1f857-image.png,side,False,east,False,682,0.8798,0.5,0.0,F,0.28928788597891586,0.145,0.08166666666666665,0.06333333333333334,0.006666666666666667,0.0,False
nE3_32,nE3,32,7ca1f857-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.30365342289010316,0.1433333333333333,0.08166666666666665,0.061666666666666675,0.0,0.0,False
nE3_33,nE3,33,7ca1f857-image.png,side,False,east,False,675,0.8889,0.5,0.0,F,0.3226054616470899,0.13833333333333334,0.07833333333333334,0.06,0.0,0.005,False
nE3_34,nE3,34,7ca1f857-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3087526823358594,0.14666666666666667,0.08166666666666667,0.06500000000000002,0.0,0.015,False
nE3_35,nE3,35,7ca1f857-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.25734061739895464,0.15333333333333332,0.07499999999999998,0.07833333333333332,0.0,0.028333333333333332,False
nE3_36,nE3,36,7ca1f857-image.png,side,False,east,False,680,0.8824,0.6122253150902791,0.22445063018055816,F,0.17840737650647365,0.15666666666666668,0.06333333333333334,0.09333333333333332,0.0,0.03166666666666667,False
nE3_37,nE3,37,7ca1f857-image.png,side,False,east,False,684,0.8772,0.75,0.5,F,0.20166666666666666,0.12166666666666667,0.023333333333333338,0.09833333333333333,0.0,0.0,True
nE3_38,nE3,38,7ca1f857-image.png,side,False,east,False,686,0.8746,0.75,0.5,F,0.13166666666666665,0.1,0.003333333333333334,0.09666666666666668,0.0,0.0,True
nE3_39,nE3,39,7ca1f857-image.png,side,False,east,False,687,0.8734,0.8187600221488487,0.6375200442976974,F,0.08903881847482695,0.11018363939899832,0.023372287145242074,0.08681135225375625,0.01669449081803005,0.0,False
nE3_40,nE3,40,7ca1f857-image.png,side,False,east,False,688,0.8721,0.8789831092209385,0.757966218441877,F,0.1670229777323335,0.12166666666666666,0.051666666666666666,0.06999999999999999,0.016666666666666666,0.0,False
nE3_41,nE3,41,7ca1f857-image.png,side,False,east,False,684,0.8772,0.9363881349091991,0.8727762698183984,F,0.24135796922979344,0.12166666666666665,0.06999999999999999,0.05166666666666665,0.01,0.0,False
nE3_42,nE3,42,7ca1f857-image.png,side,False,east,False,680,0.8824,0.0,0.0,N,0.28331844590534205,0.11499999999999999,0.07999999999999999,0.035,0.0033333333333333335,0.0,False
nE3_43,nE3,43,7ca1f857-image.png,side,False,east,False,677,0.8863,0.0,0.0,N,0.2999505110147768,0.11500000000000002,0.08166666666666668,0.03333333333333334,0.0,0.005,False
nE3_44,nE3,44,7ca1f857-image.png,side,False,east,False,676,0.8876,0.0,0.0,N,0.3084969534537993,0.11499999999999998,0.07833333333333332,0.03666666666666665,0.0,0.013333333333333334,False
nE3_45,nE3,45,7ca1f857-image.png,side,False,east,False,673,0.8915,0.0,0.0,N,0.316679707424028,0.11686143572621034,0.0734557595993322,0.04340567612687814,0.0,0.021702838063439065,False
nE3_46,nE3,46,7ca1f857-image.png,side,False,east,False,672,0.8929,0.0,0.0,N,0.2888817496288307,0.11436877076411964,0.07807308970099668,0.03629568106312296,0.0,0.03322259136212625,False
nE3_47,nE3,47,7ca1f857-image.png,side,False,east,False,684,0.8772,0.25,0.5,N,0.18,0.10333333333333333,0.03166666666666667,0.07166666666666667,0.0,0.0,True
nE3_48,nE3,48,7ca1f857-image.png,side,False,east,False,689,0.8708,0.25,0.5,N,0.1335559265442404,0.1018363939899833,0.025041736227045072,0.07679465776293823,0.0,0.0,True
nE3_49,nE3,49,7ca1f857-image.png,side,False,east,False,691,0.8683,0.3246259843013837,0.6492519686027673,N,0.0966347779140068,0.11314475873544091,0.03161397670549085,0.08153078202995007,0.024958402662229616,0.0,False
nE3_50,nE3,50,7ca1f857-image.png,side,False,east,False,692,0.8671,0.37411134650860434,0.7482226930172087,N,0.16071442834215258,0.13522537562604342,0.050083472454090144,0.08514190317195326,0.025041736227045076,0.0,False
